D,d,alpha,z,width,case,observable,mu_c,mu_convention,coeff_O_delta2_epsilon2,visible_baseline_coeff,ratio_to_visible_baseline,turning_point_u_star,width_regime,zero_mode_status,response_status,source_rule,method_status,portal_profile,notes
3,1,0.0,5.0,0.1,III-b_Phi_0p2_l1,DeltaS_int_O_delta2_epsilon2,25.969354489760214,b0(infinity)=mu; analytic-locus anchor mu=4,1.6734055018152264e-08,1.671976998031392e-08,1.0008543800456084,20.0,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,Z_WEIGHTED_RESPONSE_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,"Phi(u)=0.2/(1+u^2)^2, Z=exp(Phi^2)",Tensor row recomputes the metric response with a radial Z-weighted YM stress while holding the onset profile fixed; model prescription explicitly recorded.
3,1,0.0,5.0,0.1,III-b_Phi_0p4_l1,DeltaS_int_O_delta2_epsilon2,25.969354489760214,b0(infinity)=mu; analytic-locus anchor mu=4,1.6777030268034403e-08,1.671976998031392e-08,1.0034247054707033,20.0,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,Z_WEIGHTED_RESPONSE_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,"Phi(u)=0.4/(1+u^2)^2, Z=exp(Phi^2)",Tensor row recomputes the metric response with a radial Z-weighted YM stress while holding the onset profile fixed; model prescription explicitly recorded.
3,1,0.5,1.0,0.1,baseline,DeltaS_int_O_delta2_epsilon2,3.8421032405130298,b0(infinity)=mu; analytic-locus anchor mu=4,0.0005383802560826809,0.0005383802560826809,1.0,14.936684004443736,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT,,
3,1,0.5,1.0,0.1,I_temporal_U1_qX_0p5,DeltaS_int_O_delta2_epsilon2,3.8421032405130298,b0(infinity)=mu; analytic-locus anchor mu=4,0.0005383802560826809,0.0005383802560826809,1.0,14.936684004443736,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
3,1,0.5,1.0,0.1,II_aDM_0p4,DeltaS_int_O_delta2_epsilon2,3.8421032405130298,b0(infinity)=mu; analytic-locus anchor mu=4,0.0005168450458393736,0.0005383802560826809,0.9599999999999999,14.936684004443736,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,,
3,1,0.5,1.0,0.1,II_aDM_0p8,DeltaS_int_O_delta2_epsilon2,3.8421032405130298,b0(infinity)=mu; analytic-locus anchor mu=4,0.0004522394151094519,0.0005383802560826809,0.84,14.936684004443736,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,,
3,1,0.5,1.0,0.1,II_aDM_1p2,DeltaS_int_O_delta2_epsilon2,3.8421032405130298,b0(infinity)=mu; analytic-locus anchor mu=4,0.00034456336389291573,0.0005383802560826809,0.64,14.936684004443736,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,,
3,1,0.5,1.0,0.1,II-b_aDM_0p4_muX_0p5,DeltaS_int_O_delta2_epsilon2,3.8421032405130298,b0(infinity)=mu; analytic-locus anchor mu=4,0.0005222288484002005,0.0005383802560826809,0.9700000000000001,14.936684004443736,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,LOCKED_PROFILE_MUX_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,,mu_X nonzero row uses the stated locked-profile source prescription; not a full independent hidden-profile solve.
3,1,0.5,1.0,0.1,III-a_Phi_0p2,DeltaS_int_O_delta2_epsilon2,3.8421032405130298,b0(infinity)=mu; analytic-locus anchor mu=4,0.0005383802560826809,0.0005383802560826809,1.0,14.936684004443736,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
3,1,0.5,1.0,0.1,III-a_Phi_0p4,DeltaS_int_O_delta2_epsilon2,3.8421032405130298,b0(infinity)=mu; analytic-locus anchor mu=4,0.0005383802560826809,0.0005383802560826809,1.0,14.936684004443736,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
3,1,0.5,1.0,0.1,III-b_Phi_0p2_l1,DeltaS_int_O_delta2_epsilon2,3.8421032405130298,b0(infinity)=mu; analytic-locus anchor mu=4,0.0005384249285376796,0.0005383802560826809,1.0000829756561354,14.936684004443736,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,Z_WEIGHTED_RESPONSE_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,"Phi(u)=0.2/(1+u^2)^2, Z=exp(Phi^2)",Tensor row recomputes the metric response with a radial Z-weighted YM stress while holding the onset profile fixed; model prescription explicitly recorded.
3,1,0.5,1.0,0.1,III-b_Phi_0p4_l1,DeltaS_int_O_delta2_epsilon2,3.8421032405130298,b0(infinity)=mu; analytic-locus anchor mu=4,0.0005385594495392957,0.0005383802560826809,1.0003328380909038,14.936684004443736,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,Z_WEIGHTED_RESPONSE_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,"Phi(u)=0.4/(1+u^2)^2, Z=exp(Phi^2)",Tensor row recomputes the metric response with a radial Z-weighted YM stress while holding the onset profile fixed; model prescription explicitly recorded.
3,1,0.5,1.5,0.1,baseline,DeltaS_int_O_delta2_epsilon2,7.901166941936064,b0(infinity)=mu; analytic-locus anchor mu=4,0.00024298396468947492,0.00024298396468947492,1.0,14.936684004443736,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT,,
3,1,0.5,1.5,0.1,I_temporal_U1_qX_0p5,DeltaS_int_O_delta2_epsilon2,7.901166941936064,b0(infinity)=mu; analytic-locus anchor mu=4,0.00024298396468947492,0.00024298396468947492,1.0,14.936684004443736,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
3,1,0.5,1.5,0.1,II_aDM_0p4,DeltaS_int_O_delta2_epsilon2,7.901166941936064,b0(infinity)=mu; analytic-locus anchor mu=4,0.00023326460610189592,0.00024298396468947492,0.96,14.936684004443736,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,,
3,1,0.5,1.5,0.1,II_aDM_0p8,DeltaS_int_O_delta2_epsilon2,7.901166941936064,b0(infinity)=mu; analytic-locus anchor mu=4,0.00020410653033915894,0.00024298396468947492,0.84,14.936684004443736,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,,
3,1,0.5,1.5,0.1,II_aDM_1p2,DeltaS_int_O_delta2_epsilon2,7.901166941936064,b0(infinity)=mu; analytic-locus anchor mu=4,0.00015550973740126396,0.00024298396468947492,0.64,14.936684004443736,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,,
3,1,0.5,1.5,0.1,II-b_aDM_0p4_muX_0p5,DeltaS_int_O_delta2_epsilon2,7.901166941936064,b0(infinity)=mu; analytic-locus anchor mu=4,0.00023569444574879066,0.00024298396468947492,0.97,14.936684004443736,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,LOCKED_PROFILE_MUX_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,,mu_X nonzero row uses the stated locked-profile source prescription; not a full independent hidden-profile solve.
3,1,0.5,1.5,0.1,III-a_Phi_0p2,DeltaS_int_O_delta2_epsilon2,7.901166941936064,b0(infinity)=mu; analytic-locus anchor mu=4,0.00024298396468947492,0.00024298396468947492,1.0,14.936684004443736,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
3,1,0.5,1.5,0.1,III-a_Phi_0p4,DeltaS_int_O_delta2_epsilon2,7.901166941936064,b0(infinity)=mu; analytic-locus anchor mu=4,0.00024298396468947492,0.00024298396468947492,1.0,14.936684004443736,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
3,1,0.5,1.5,0.1,III-b_Phi_0p2_l1,DeltaS_int_O_delta2_epsilon2,7.901166941936064,b0(infinity)=mu; analytic-locus anchor mu=4,0.00024302107592695033,0.00024298396468947492,1.0001527312204443,14.936684004443736,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,Z_WEIGHTED_RESPONSE_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,"Phi(u)=0.2/(1+u^2)^2, Z=exp(Phi^2)",Tensor row recomputes the metric response with a radial Z-weighted YM stress while holding the onset profile fixed; model prescription explicitly recorded.
3,1,0.5,1.5,0.1,III-b_Phi_0p4_l1,DeltaS_int_O_delta2_epsilon2,7.901166941936064,b0(infinity)=mu; analytic-locus anchor mu=4,0.00024313268129033287,0.00024298396468947492,1.0006120428607213,14.936684004443736,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,Z_WEIGHTED_RESPONSE_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,"Phi(u)=0.4/(1+u^2)^2, Z=exp(Phi^2)",Tensor row recomputes the metric response with a radial Z-weighted YM stress while holding the onset profile fixed; model prescription explicitly recorded.
3,1,0.5,2.0,0.1,baseline,DeltaS_int_O_delta2_epsilon2,10.892535630157733,b0(infinity)=mu; analytic-locus anchor mu=4,7.708607722941907e-05,7.708607722941907e-05,1.0,14.936684004443736,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT,,
3,1,0.5,2.0,0.1,I_temporal_U1_qX_0p5,DeltaS_int_O_delta2_epsilon2,10.892535630157733,b0(infinity)=mu; analytic-locus anchor mu=4,7.708607722941907e-05,7.708607722941907e-05,1.0,14.936684004443736,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
3,1,0.5,2.0,0.1,II_aDM_0p4,DeltaS_int_O_delta2_epsilon2,10.892535630157733,b0(infinity)=mu; analytic-locus anchor mu=4,7.40026341402423e-05,7.708607722941907e-05,0.9599999999999999,14.936684004443736,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,,
3,1,0.5,2.0,0.1,II_aDM_0p8,DeltaS_int_O_delta2_epsilon2,10.892535630157733,b0(infinity)=mu; analytic-locus anchor mu=4,6.475230487271202e-05,7.708607722941907e-05,0.84,14.936684004443736,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,,
3,1,0.5,2.0,0.1,II_aDM_1p2,DeltaS_int_O_delta2_epsilon2,10.892535630157733,b0(infinity)=mu; analytic-locus anchor mu=4,4.933508942682821e-05,7.708607722941907e-05,0.64,14.936684004443736,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,,
3,1,0.5,2.0,0.1,II-b_aDM_0p4_muX_0p5,DeltaS_int_O_delta2_epsilon2,10.892535630157733,b0(infinity)=mu; analytic-locus anchor mu=4,7.477349491253649e-05,7.708607722941907e-05,0.9699999999999999,14.936684004443736,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,LOCKED_PROFILE_MUX_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,,mu_X nonzero row uses the stated locked-profile source prescription; not a full independent hidden-profile solve.
3,1,0.5,2.0,0.1,III-a_Phi_0p2,DeltaS_int_O_delta2_epsilon2,10.892535630157733,b0(infinity)=mu; analytic-locus anchor mu=4,7.708607722941907e-05,7.708607722941907e-05,1.0,14.936684004443736,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
3,1,0.5,2.0,0.1,III-a_Phi_0p4,DeltaS_int_O_delta2_epsilon2,10.892535630157733,b0(infinity)=mu; analytic-locus anchor mu=4,7.708607722941907e-05,7.708607722941907e-05,1.0,14.936684004443736,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
3,1,0.5,2.0,0.1,III-b_Phi_0p2_l1,DeltaS_int_O_delta2_epsilon2,10.892535630157733,b0(infinity)=mu; analytic-locus anchor mu=4,7.710763786797797e-05,7.708607722941907e-05,1.000279695625122,14.936684004443736,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,Z_WEIGHTED_RESPONSE_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,"Phi(u)=0.2/(1+u^2)^2, Z=exp(Phi^2)",Tensor row recomputes the metric response with a radial Z-weighted YM stress while holding the onset profile fixed; model prescription explicitly recorded.
3,1,0.5,2.0,0.1,III-b_Phi_0p4_l1,DeltaS_int_O_delta2_epsilon2,10.892535630157733,b0(infinity)=mu; analytic-locus anchor mu=4,7.717247455562638e-05,7.708607722941907e-05,1.0011207902816248,14.936684004443736,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,Z_WEIGHTED_RESPONSE_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,"Phi(u)=0.4/(1+u^2)^2, Z=exp(Phi^2)",Tensor row recomputes the metric response with a radial Z-weighted YM stress while holding the onset profile fixed; model prescription explicitly recorded.
3,1,0.5,2.5,0.1,baseline,DeltaS_int_O_delta2_epsilon2,13.556164548533644,b0(infinity)=mu; analytic-locus anchor mu=4,2.3511399367649495e-05,2.3511399367649495e-05,1.0,14.936684004443736,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT,,
3,1,0.5,2.5,0.1,I_temporal_U1_qX_0p5,DeltaS_int_O_delta2_epsilon2,13.556164548533644,b0(infinity)=mu; analytic-locus anchor mu=4,2.3511399367649495e-05,2.3511399367649495e-05,1.0,14.936684004443736,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
3,1,0.5,2.5,0.1,II_aDM_0p4,DeltaS_int_O_delta2_epsilon2,13.556164548533644,b0(infinity)=mu; analytic-locus anchor mu=4,2.2570943392943513e-05,2.3511399367649495e-05,0.9599999999999999,14.936684004443736,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,,
3,1,0.5,2.5,0.1,II_aDM_0p8,DeltaS_int_O_delta2_epsilon2,13.556164548533644,b0(infinity)=mu; analytic-locus anchor mu=4,1.9749575468825574e-05,2.3511399367649495e-05,0.84,14.936684004443736,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,,
3,1,0.5,2.5,0.1,II_aDM_1p2,DeltaS_int_O_delta2_epsilon2,13.556164548533644,b0(infinity)=mu; analytic-locus anchor mu=4,1.5047295595295677e-05,2.3511399367649495e-05,0.64,14.936684004443736,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,,
3,1,0.5,2.5,0.1,II-b_aDM_0p4_muX_0p5,DeltaS_int_O_delta2_epsilon2,13.556164548533644,b0(infinity)=mu; analytic-locus anchor mu=4,2.280605738662001e-05,2.3511399367649495e-05,0.9700000000000001,14.936684004443736,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,LOCKED_PROFILE_MUX_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,,mu_X nonzero row uses the stated locked-profile source prescription; not a full independent hidden-profile solve.
3,1,0.5,2.5,0.1,III-a_Phi_0p2,DeltaS_int_O_delta2_epsilon2,13.556164548533644,b0(infinity)=mu; analytic-locus anchor mu=4,2.3511399367649495e-05,2.3511399367649495e-05,1.0,14.936684004443736,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
3,1,0.5,2.5,0.1,III-a_Phi_0p4,DeltaS_int_O_delta2_epsilon2,13.556164548533644,b0(infinity)=mu; analytic-locus anchor mu=4,2.3511399367649495e-05,2.3511399367649495e-05,1.0,14.936684004443736,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
3,1,0.5,2.5,0.1,III-b_Phi_0p2_l1,DeltaS_int_O_delta2_epsilon2,13.556164548533644,b0(infinity)=mu; analytic-locus anchor mu=4,2.3521127217160807e-05,2.3511399367649495e-05,1.0004137503412365,14.936684004443736,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,Z_WEIGHTED_RESPONSE_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,"Phi(u)=0.2/(1+u^2)^2, Z=exp(Phi^2)",Tensor row recomputes the metric response with a radial Z-weighted YM stress while holding the onset profile fixed; model prescription explicitly recorded.
3,1,0.5,2.5,0.1,III-b_Phi_0p4_l1,DeltaS_int_O_delta2_epsilon2,13.556164548533644,b0(infinity)=mu; analytic-locus anchor mu=4,2.3550380179680824e-05,2.3511399367649495e-05,1.001657953719461,14.936684004443736,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,Z_WEIGHTED_RESPONSE_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,"Phi(u)=0.4/(1+u^2)^2, Z=exp(Phi^2)",Tensor row recomputes the metric response with a radial Z-weighted YM stress while holding the onset profile fixed; model prescription explicitly recorded.
3,1,0.5,3.0,0.1,baseline,DeltaS_int_O_delta2_epsilon2,16.062733212138827,b0(infinity)=mu; analytic-locus anchor mu=4,7.005304291099816e-06,7.005304291099816e-06,1.0,14.936684004443736,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT,,
3,1,0.5,3.0,0.1,I_temporal_U1_qX_0p5,DeltaS_int_O_delta2_epsilon2,16.062733212138827,b0(infinity)=mu; analytic-locus anchor mu=4,7.005304291099816e-06,7.005304291099816e-06,1.0,14.936684004443736,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
3,1,0.5,3.0,0.1,II_aDM_0p4,DeltaS_int_O_delta2_epsilon2,16.062733212138827,b0(infinity)=mu; analytic-locus anchor mu=4,6.725092119455823e-06,7.005304291099816e-06,0.96,14.936684004443736,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,,
3,1,0.5,3.0,0.1,II_aDM_0p8,DeltaS_int_O_delta2_epsilon2,16.062733212138827,b0(infinity)=mu; analytic-locus anchor mu=4,5.8844556045238455e-06,7.005304291099816e-06,0.84,14.936684004443736,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,,
3,1,0.5,3.0,0.1,II_aDM_1p2,DeltaS_int_O_delta2_epsilon2,16.062733212138827,b0(infinity)=mu; analytic-locus anchor mu=4,4.483394746303883e-06,7.005304291099816e-06,0.64,14.936684004443736,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,,
3,1,0.5,3.0,0.1,II-b_aDM_0p4_muX_0p5,DeltaS_int_O_delta2_epsilon2,16.062733212138827,b0(infinity)=mu; analytic-locus anchor mu=4,6.795145162366822e-06,7.005304291099816e-06,0.97,14.936684004443736,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,LOCKED_PROFILE_MUX_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,,mu_X nonzero row uses the stated locked-profile source prescription; not a full independent hidden-profile solve.
3,1,0.5,3.0,0.1,III-a_Phi_0p2,DeltaS_int_O_delta2_epsilon2,16.062733212138827,b0(infinity)=mu; analytic-locus anchor mu=4,7.005304291099816e-06,7.005304291099816e-06,1.0,14.936684004443736,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
3,1,0.5,3.0,0.1,III-a_Phi_0p4,DeltaS_int_O_delta2_epsilon2,16.062733212138827,b0(infinity)=mu; analytic-locus anchor mu=4,7.005304291099816e-06,7.005304291099816e-06,1.0,14.936684004443736,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
3,1,0.5,3.0,0.1,III-b_Phi_0p2_l1,DeltaS_int_O_delta2_epsilon2,16.062733212138827,b0(infinity)=mu; analytic-locus anchor mu=4,7.009084888579046e-06,7.005304291099816e-06,1.0005396764112064,14.936684004443736,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,Z_WEIGHTED_RESPONSE_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,"Phi(u)=0.2/(1+u^2)^2, Z=exp(Phi^2)",Tensor row recomputes the metric response with a radial Z-weighted YM stress while holding the onset profile fixed; model prescription explicitly recorded.
3,1,0.5,3.0,0.1,III-b_Phi_0p4_l1,DeltaS_int_O_delta2_epsilon2,16.062733212138827,b0(infinity)=mu; analytic-locus anchor mu=4,7.020454720323406e-06,7.005304291099816e-06,1.002162708227084,14.936684004443736,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,Z_WEIGHTED_RESPONSE_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,"Phi(u)=0.4/(1+u^2)^2, Z=exp(Phi^2)",Tensor row recomputes the metric response with a radial Z-weighted YM stress while holding the onset profile fixed; model prescription explicitly recorded.
3,1,0.5,4.0,0.1,baseline,DeltaS_int_O_delta2_epsilon2,20.844977305450904,b0(infinity)=mu; analytic-locus anchor mu=4,5.887719482353177e-07,5.887719482353177e-07,1.0,14.936684004443736,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT,,
3,1,0.5,4.0,0.1,I_temporal_U1_qX_0p5,DeltaS_int_O_delta2_epsilon2,20.844977305450904,b0(infinity)=mu; analytic-locus anchor mu=4,5.887719482353177e-07,5.887719482353177e-07,1.0,14.936684004443736,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
3,1,0.5,4.0,0.1,II_aDM_0p4,DeltaS_int_O_delta2_epsilon2,20.844977305450904,b0(infinity)=mu; analytic-locus anchor mu=4,5.65221070305905e-07,5.887719482353177e-07,0.96,14.936684004443736,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,,
3,1,0.5,4.0,0.1,II_aDM_0p8,DeltaS_int_O_delta2_epsilon2,20.844977305450904,b0(infinity)=mu; analytic-locus anchor mu=4,4.945684365176669e-07,5.887719482353177e-07,0.8400000000000001,14.936684004443736,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,,
3,1,0.5,4.0,0.1,II_aDM_1p2,DeltaS_int_O_delta2_epsilon2,20.844977305450904,b0(infinity)=mu; analytic-locus anchor mu=4,3.7681404687060334e-07,5.887719482353177e-07,0.64,14.936684004443736,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,,
3,1,0.5,4.0,0.1,II-b_aDM_0p4_muX_0p5,DeltaS_int_O_delta2_epsilon2,20.844977305450904,b0(infinity)=mu; analytic-locus anchor mu=4,5.711087897882581e-07,5.887719482353177e-07,0.97,14.936684004443736,SMALL_WIDTH_CONTROLLED,CONVERGED,CONVERGED,LOCKED_PROFILE_MUX_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,,mu_X nonzero row uses the stated locked-profile source prescription; not a full independent hidden-profile solve.
