D,d,theta,z,Delta,U,nh,A,m2,status,message,u,Phi,Phi2
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,4.5275581782163945,0.0746442793497815,0.0055717684396482175
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,4.594385549500999,0.07348415657273956,0.005399921267206903
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,4.66219930182744,0.07234123377201213,0.005233254103656907
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,4.731013994313353,0.07121528947405888,0.005071617454874001
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,4.8008444009709175,0.07010610375908259,0.004914865784279254
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,4.871705513878733,0.06901345818691033,0.004762857410916421
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,4.943612546400505,0.0679371358429591,0.004615454426544678
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,5.01658093645125,0.0668769213970449,0.004472522615546522
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,5.090626349811693,0.06583260130109907,0.004333931394069471
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,5.1657646834916084,0.06480396377359274,0.00419955372076912
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,5.242012069142781,0.0637907987197204,0.004069266001299882
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,5.319384876522361,0.06279289776374193,0.003942948009567747
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,5.397899717007326,0.061810054294096216,0.003820482811839122
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,5.4775734471608315,0.06084206363981087,0.003701756707950796
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,5.558423172351177,0.05988872304182341,0.0035866591475802304
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,5.640466250424222,0.058949831569513216,0.003475082642073977
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,5.72372029542997,0.05802519014165348,0.00336692269097504
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,5.808203181404195,0.057114601560025936,0.0032620777113605173
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,5.893933046205848,0.05621787066677686,0.00316044898230645
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,5.9809282954111405,0.05533480430524253,0.003061940567499487
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,6.069207606265072,0.05446521123462164,0.0029664592348319554
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,6.158789931691313,0.05360890214157365,0.0028739143888248195
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,6.249694504361243,0.052765689664330276,0.002784218005752411
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,6.341940840823082,0.05193538853311386,0.0026972845820854943
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,6.435548745691934,0.05111781552279675,0.0026130310638226802
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,6.530538315901707,0.050312789367230895,0.0025313767739113422
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,6.626929945019772,0.049520130763302,0.002452243350814529
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,6.72474432762531,0.0487396623873056,0.0023755546896285324
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,6.824002463752296,0.04797120902037023,0.00230123689487605
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,6.924725663398043,0.04721459749498668,0.0022292182166136027
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,7.02693555109831,0.04646965661024108,0.0021594289854737223
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,7.130654070569928,0.04573621712989746,0.0020918015573531262
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,7.235903489421963,0.0450141117925733,0.002026270260474287
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,7.342706403936393,0.04430317542392026,0.001962771352642652
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,7.4510857439193865,0.04360324487877081,0.0019012429639580532
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,7.561064777624145,0.042914158958266876,0.0018416250390953972
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,7.672667116746441,0.04223575840331441,0.0017838592879031437
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,7.785916721493865,0.0415678858998679,0.0017278891381844366
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,7.900837905729923,0.040910386179430776,0.0016736596973501606
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,8.017455342194026,0.040263105958294965,0.0016211177014088874
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,8.135794067798564,0.03962589385732869,0.0015702114639922797
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,8.255879489004135,0.03899860039193304,0.0015208908325296802
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,8.377737387274141,0.03838107797353645,0.001473107146410685
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,8.501393924609863,0.03777318099979429,0.0014268132028432206
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,8.62687564916727,0.037174765792148304,0.0013819632117010798
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,8.754209500956692,0.036585690518838226,0.0013385127507402094
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,8.883422817626675,0.036005815182296834,0.0012964187269417172
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,9.014543340333137,0.035435001617768844,0.0012556393396512806
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,9.147599219695225,0.03487311357441889,0.001216134050374319
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,9.282619021839025,0.034320016652217726,0.001177863543008502
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,9.419631734530514,0.0337755782285711,0.001140789684674326
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,9.558666773399011,0.033239667443921025,0.0011048754917824632
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,9.699753988252512,0.032712155198238,0.0010700850977136095
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,9.84292366948621,0.03219291422409402,0.001036383726239875
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,9.988206554585634,0.0316818190236881,0.0010037376566497253
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,10.135633834725754,0.031178745799345143,0.0009721141896201823
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,10.285237161467506,0.03068357243794328,0.0009414816175545126
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,10.437048653553154,0.030196178505887187,0.0009118091963594033
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,10.591100903801925,0.02971644531506546,0.000883067122163276
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,10.747426986107484,0.029244255860662014,0.0008552265008438646
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,10.906060462538637,0.028779494755661442,0.0008282593183911444
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,11.067035390544872,0.028322048214597724,0.0008021384150699981
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,11.230386330268221,0.027871804047495192,0.0007768374608619693
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,11.396148351963108,0.027428651719509686,0.0007523309351501617
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,11.564357043525646,0.026992482290030893,0.0007285941001776314
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,11.735048518134123,0.02656318835123803,0.0007056029753833477
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,11.908259422002203,0.026140664011559903,0.0006833343149652631
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,12.08402694224664,0.025724804888968597,0.0006617655865755026
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,12.262388814871054,0.025315508164999796,0.0006408749536521713
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,12.443383332867597,0.024912672525531407,0.0006206412523643674
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,12.62704935443814,0.02451619810336126,0.0006010439694432543
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,12.813426311336896,0.0241259864616807,0.0005820632227492003
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,13.002554217336094,0.023741940587022274,0.0005636797428376955
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,13.194473676816663,0.02336396493826374,0.0005458748576364173
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,13.389225893485674,0.022991965389369665,0.0005286304724659726
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,13.5868526792225,0.022625849175906643,0.0005119290509308753
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,13.78739646305551,0.022265524878761333,0.0004957535981267399
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,13.990900300271276,0.021910902416973552,0.00048008764472613747
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,14.19740788165821,0.02156189309225121,0.00046491523372167037
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,14.406963542886682,0.02121840953387913,0.00045022090314741274
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,14.619612274027562,0.02088036564904673,0.0004359896696378907
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,14.83539972921125,0.02054767660698206,0.00042220701394511776
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,15.05437223642927,0.020220258831845694,0.0004088588672268338
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,15.276576807480593,0.01989803004321668,0.0003959315996007536
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,15.502061148064689,0.019580909203306494,0.00038341200522813294
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,15.730873668023623,0.019268816470943934,0.0003712872881909203
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,15.96306349173525,0.018961673186249712,0.0003595450500221413
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,16.198680468659912,0.01865940186372051,0.00034817327791181646
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,16.437775184042728,0.018361926229089533,0.00033716033484252613
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,16.680398969773876,0.018069171168928422,0.0003264949467320341
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,16.926603915409167,0.017781062688114732,0.0003161661903186659
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,17.17644287935332,0.017497527895133216,0.00030616348244096503
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,17.429969500208262,0.0172184949954432,0.00029647656990810253
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,17.687238208288914,0.01694389332506807,0.0002870955210112863
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,17.94830423730904,0.016673653302624714,0.000278010714456128
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,18.213223636239473,0.016407706390086166,0.0002692128289832744
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,18.482053281341464,0.016145985078765947,0.0002606928341637326
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,18.754850888377533,0.01588842288303266,0.00025244198171007587
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,19.031675025002702,0.015634954370940857,0.0002444517981814026
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,19.312585123338486,0.015385515118692992,0.00023671407546753062
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,19.597641492732578,0.015140041674503418,0.00022922086190570027
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,19.886905332706757,0.014898471545298492,0.00022196445438606884
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,20.180438746096065,0.0146607431908192,0.00021493739090715152
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,20.47830475238178,0.014426796051570415,0.00020813244431360772
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,20.78056730122126,0.014196570505692611,0.00020154261412310136
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,21.08729128617742,0.013970007835732054,0.000195161118930415
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,21.398542558650988,0.013747050216070606,0.0001889813896431669
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,21.714387942018252,0.013527640707439939,0.00018299706310958612
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,22.034895245977594,0.013311723282434802,0.00017720197674811678
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,22.360133281107686,0.013099242784751006,0.0001715901615338513
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,22.69017187364068,0.012890144898668174,0.00016615583550866114
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,23.025081880453357,0.012684376137209536,0.0001608933979902107
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,23.36493520427959,0.012481883837077172,0.00015579742412228837
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,23.709804809147307,0.012282616181948619,0.00015086266027306607
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,24.059764736043384,0.0120865221640213,0.00014608401802137814
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,24.41489011880968,0.011893551556019075,0.00014145656861568376
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,24.77525720027373,0.011703654900071355,0.00013697553801996423
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,25.140943348617487,0.01151678350306867,0.00013263630225655466
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,25.512027073987767,0.011332889457938821,0.00012843438346586087
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,25.888588045351774,0.011151925607426144,0.00012436544475356696
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,26.270707107601456,0.010973845518439336,0.0001204252854625711
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,26.658466298910255,0.010798603471631595,0.00011660983693753395
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,27.05194886834621,0.010626154457167953,0.00011291515854759037
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,27.451239293744838,0.010456454194157373,0.00010933743431451132
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,27.856423299845964,0.010289459096586448,0.0001058729685003256
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,28.267587876698123,0.010125126249833999,0.0001025181815750775
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,28.684821298334775,0.009963413400928092,9.926960659779348e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,29.108213141726054,0.009804278954711308,9.612388582179505e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,29.537854306010303,0.009647681991587434,9.307776781080047e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,29.973837032009392,0.009493582235523615,9.012810366264955e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,30.41625492203226,0.009341940032565652,8.727184357205273e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,30.865202959970564,0.009192716341744164,8.450603373977021e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,31.32077753169108,0.00904587273161982,8.182781347666303e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,31.783076445728963,0.008901371396488238,7.923441273821896e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,32.25219895428663,0.008759175126360626,7.672314889425469e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,32.728245774542415,0.008619247287323285,7.42914238000298e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,33.211319110273855,0.00848155181306244,7.193672115766277e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,33.701522673800014,0.008346053201768995,6.965660404675849e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,34.19896170824788,0.008212716530931686,6.744871281743859e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,34.7037430101472,0.008081507429204585,6.53107623282889e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,35.21597495235899,0.007952392058463478,6.3240539451513e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,35.735767507342274,0.007825337105917646,6.123590082125156e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,36.263232270764526,0.007700309781352021,5.929477072878561e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,36.798482485460354,0.007577277830626981,5.741513932251112e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,37.341633065743935,0.0074562095093402905,5.559506024717658e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,37.892800622080216,0.007337073566442685,5.383264851939198e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,38.45210348612044,0.007219839236904124,5.212607860674033e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,39.01966173610703,0.00710447623927073,5.0473582634362376e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,39.5955972226535,0.006990954787978741,4.887344884756288e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,40.180033594904884,0.006879245568719246,4.7324019594743386e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,40.77309632708436,0.006769319723484498,4.5823689518756245e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,41.374912745431594,0.006661148843756377,4.437090391867692e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,41.98561205553883,0.0065547049683550565,4.296415722217846e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,42.60532537009023,0.006449960594665513,4.16019916727379e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,43.23418573701101,0.006346888655614571,4.0282995606768935e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,43.87232816803174,0.006245462506028722,3.900580191421056e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,44.51988966767436,0.006145655916312893,3.776908664171166e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,45.17700926266613,0.006047443070568223,3.657156769176361e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,45.84382803178761,0.005950798576820901,3.541200370189366e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,46.52048913616126,0.0058556974455233,3.4289192573508094e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,47.20713784998702,0.005762115077112667,3.3201970161889114e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,47.90392159173173,0.005670027256149152,3.2149209085474276e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,48.61098995577875,0.005579410149680712,3.112981761836015e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,49.32849474454478,0.005490240316556548,3.0142738733542942e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,50.056590001070646,0.005402494687366504,2.91869488470233e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,50.79543204209341,0.00531615055309835,2.8261456703207888e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,51.54517949160626,0.005231185559705228,2.7365302360068497e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,52.30599331491403,0.005147577706696435,2.6497556246478132e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,53.07803685319116,0.005065305355610932,2.565731834558079e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,53.86147585854998,0.004984347211312015,2.484371712291386e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,54.65647852962641,0.004904682311648943,2.4055908578202023e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,55.463215547691036,0.004826290022425054,2.3293075380559625e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,56.281860113292986,0.004749150036194295,2.2554426066284272e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,57.11258798344502,0.004673242379963995,2.1839194341891547e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,57.95557750935715,0.004598547397765083,2.1146638169492013e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,58.811009674727416,0.004525045741231072,2.0476038960233465e-05
