D,d,theta,z,Delta,U,nh,A,m2,status,message,W,u_star_proxy,Phi_at_ustar,relative_portal_shift
3,1,2.0,1.0,3.0,80.0,4.0,5.0,-3.0,0,The algorithm converged to the desired accuracy.,0.21250000000000002,4.705882352941176,1.3147980659501774e-05,1.7286939542263272e-10
3,1,2.0,1.0,3.0,80.0,4.0,5.0,-3.0,0,The algorithm converged to the desired accuracy.,0.21458333333333335,4.660194174757281,1.3274285923675468e-05,1.7620666678348868e-10
3,1,2.0,1.0,3.0,80.0,4.0,5.0,-3.0,0,The algorithm converged to the desired accuracy.,0.21666666666666667,4.615384615384615,1.340051766110391e-05,1.7957387358555778e-10
3,1,2.0,1.0,3.0,80.0,4.0,5.0,-3.0,0,The algorithm converged to the desired accuracy.,0.21875,4.571428571428571,1.3526675288806631e-05,1.8297094436881196e-10
3,1,2.0,1.0,3.0,80.0,4.0,5.0,-3.0,0,The algorithm converged to the desired accuracy.,0.22083333333333333,4.528301886792453,1.3652758218733112e-05,1.8639780697918455e-10
3,1,2.0,1.0,3.0,80.0,4.0,5.0,-3.0,0,The algorithm converged to the desired accuracy.,0.22291666666666665,4.4859813084112155,1.3778765851111452e-05,1.898543883797551e-10
3,1,2.0,1.0,3.0,80.0,4.0,5.0,-3.0,0,The algorithm converged to the desired accuracy.,0.22499999999999998,4.444444444444445,1.3904697577633338e-05,1.9334061472544242e-10
3,1,2.0,1.0,3.0,80.0,4.0,5.0,-3.0,0,The algorithm converged to the desired accuracy.,0.22708333333333336,4.403669724770642,1.4030552826491893e-05,1.9685641261697965e-10
3,1,2.0,1.0,3.0,80.0,4.0,5.0,-3.0,0,The algorithm converged to the desired accuracy.,0.22916666666666669,4.363636363636363,1.415633103164448e-05,2.0040170827750046e-10
3,1,2.0,1.0,3.0,80.0,4.0,5.0,-3.0,0,The algorithm converged to the desired accuracy.,0.23125,4.324324324324324,1.4282031606881534e-05,2.0397642681996312e-10
3,1,2.0,1.0,3.0,80.0,4.0,5.0,-3.0,0,The algorithm converged to the desired accuracy.,0.23333333333333334,4.285714285714286,1.4407653949998248e-05,2.0758049234290012e-10
3,1,2.0,1.0,3.0,80.0,4.0,5.0,-3.0,0,The algorithm converged to the desired accuracy.,0.23541666666666666,4.247787610619469,1.4533197506276497e-05,2.1121382975644139e-10
3,1,2.0,1.0,3.0,80.0,4.0,5.0,-3.0,0,The algorithm converged to the desired accuracy.,0.2375,4.2105263157894735,1.4658661724415994e-05,2.1487636355085849e-10
3,1,2.0,1.0,3.0,80.0,4.0,5.0,-3.0,0,The algorithm converged to the desired accuracy.,0.23958333333333331,4.173913043478261,1.4784046019178454e-05,2.185680166971863e-10
3,1,2.0,1.0,3.0,80.0,4.0,5.0,-3.0,0,The algorithm converged to the desired accuracy.,0.24166666666666664,4.137931034482759,1.4909349807479794e-05,2.2228871168179775e-10
3,1,2.0,1.0,3.0,80.0,4.0,5.0,-3.0,0,The algorithm converged to the desired accuracy.,0.24375000000000002,4.102564102564102,1.5034572563364918e-05,2.2603837216308516e-10
3,1,2.0,1.0,3.0,80.0,4.0,5.0,-3.0,0,The algorithm converged to the desired accuracy.,0.24583333333333335,4.067796610169491,1.5159713730901392e-05,2.298169204028802e-10
3,1,2.0,1.0,3.0,80.0,4.0,5.0,-3.0,0,The algorithm converged to the desired accuracy.,0.24791666666666667,4.033613445378151,1.5284772718695648e-05,2.3362427706218276e-10
3,1,2.0,1.0,3.0,80.0,4.0,5.0,-3.0,0,The algorithm converged to the desired accuracy.,0.25,4.0,1.540974900304539e-05,2.3746036433685845e-10
3,1,2.0,1.0,3.0,80.0,4.0,5.0,-3.0,0,The algorithm converged to the desired accuracy.,0.2520833333333333,3.9669421487603307,1.553464205485681e-05,2.4132510377252574e-10
3,1,2.0,1.0,3.0,80.0,4.0,5.0,-3.0,0,The algorithm converged to the desired accuracy.,0.25416666666666665,3.934426229508197,1.5659451289245164e-05,2.4521841468024204e-10
3,1,2.0,1.0,3.0,80.0,4.0,5.0,-3.0,0,The algorithm converged to the desired accuracy.,0.25625,3.9024390243902443,1.578417618225707e-05,2.491402177525314e-10
3,1,2.0,1.0,3.0,80.0,4.0,5.0,-3.0,0,The algorithm converged to the desired accuracy.,0.25833333333333336,3.8709677419354835,1.590881622427087e-05,2.530904336576241e-10
3,1,2.0,1.0,3.0,80.0,4.0,5.0,-3.0,0,The algorithm converged to the desired accuracy.,0.2604166666666667,3.84,1.6033370836709522e-05,2.570689803874474e-10
3,1,2.0,1.0,3.0,80.0,4.0,5.0,-3.0,0,The algorithm converged to the desired accuracy.,0.2625,3.8095238095238093,1.6157839507472932e-05,2.610757775492531e-10
3,1,2.0,1.0,3.0,80.0,4.0,5.0,-3.0,0,The algorithm converged to the desired accuracy.,0.26458333333333334,3.779527559055118,1.628222173627162e-05,2.6511074466911606e-10
3,1,2.0,1.0,3.0,80.0,4.0,5.0,-3.0,0,The algorithm converged to the desired accuracy.,0.26666666666666666,3.75,1.6406516947765073e-05,2.6917379835730257e-10
3,1,2.0,1.0,3.0,80.0,4.0,5.0,-3.0,0,The algorithm converged to the desired accuracy.,0.26875,3.7209302325581395,1.6530724656239155e-05,2.7326485766039314e-10
3,1,2.0,1.0,3.0,80.0,4.0,5.0,-3.0,0,The algorithm converged to the desired accuracy.,0.2708333333333333,3.6923076923076925,1.665484435542867e-05,2.773838405035543e-10
3,1,2.0,1.0,3.0,80.0,4.0,5.0,-3.0,0,The algorithm converged to the desired accuracy.,0.27291666666666664,3.6641221374045805,1.6778875481112e-05,2.815306624106615e-10
3,1,2.0,1.0,3.0,80.0,4.0,5.0,-3.0,0,The algorithm converged to the desired accuracy.,0.275,3.6363636363636362,1.6902817578738822e-05,2.857052421001221e-10
3,1,2.0,1.0,3.0,80.0,4.0,5.0,-3.0,0,The algorithm converged to the desired accuracy.,0.27708333333333335,3.6090225563909772,1.702667011570378e-05,2.899074952290002e-10
3,1,2.0,1.0,3.0,80.0,4.0,5.0,-3.0,0,The algorithm converged to the desired accuracy.,0.2791666666666667,3.582089552238806,1.7150432571427273e-05,2.941373373870735e-10
3,1,2.0,1.0,3.0,80.0,4.0,5.0,-3.0,0,The algorithm converged to the desired accuracy.,0.28125,3.5555555555555554,1.7274104496131723e-05,2.983946861432782e-10
3,1,2.0,1.0,3.0,80.0,4.0,5.0,-3.0,0,The algorithm converged to the desired accuracy.,0.2833333333333333,3.5294117647058822,1.7397685331977247e-05,3.0267945491049625e-10
3,1,2.0,1.0,3.0,80.0,4.0,5.0,-3.0,0,The algorithm converged to the desired accuracy.,0.28541666666666665,3.5036496350364965,1.7521174630316054e-05,3.069915604260309e-10
3,1,2.0,1.0,3.0,80.0,4.0,5.0,-3.0,0,The algorithm converged to the desired accuracy.,0.2875,3.4782608695652177,1.7644571893941213e-05,3.113309173204602e-10
3,1,2.0,1.0,3.0,80.0,4.0,5.0,-3.0,0,The algorithm converged to the desired accuracy.,0.28958333333333336,3.4532374100719423,1.776787660487619e-05,3.156974390461066e-10
3,1,2.0,1.0,3.0,80.0,4.0,5.0,-3.0,0,The algorithm converged to the desired accuracy.,0.2916666666666667,3.4285714285714284,1.7891088338444953e-05,3.20091041934041e-10
3,1,2.0,1.0,3.0,80.0,4.0,5.0,-3.0,0,The algorithm converged to the desired accuracy.,0.29375,3.404255319148936,1.801420654769955e-05,3.2451163754318137e-10
3,1,2.0,1.0,3.0,80.0,4.0,5.0,-3.0,0,The algorithm converged to the desired accuracy.,0.29583333333333334,3.380281690140845,1.8137230813422946e-05,3.2895914157937876e-10
3,1,2.0,1.0,3.0,80.0,4.0,5.0,-3.0,0,The algorithm converged to the desired accuracy.,0.29791666666666666,3.3566433566433567,1.8260160633460568e-05,3.3343346635978306e-10
3,1,2.0,1.0,3.0,80.0,4.0,5.0,-3.0,0,The algorithm converged to the desired accuracy.,0.3,3.3333333333333335,1.8382995536384854e-05,3.3793452489074545e-10
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.05,20.0,1.7469110487863015e-07,3.051698212371656e-14
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.052083333333333336,19.2,1.7829313512186187e-07,3.1788442031582494e-14
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.05416666666666667,18.46153846153846,1.818237845197617e-07,3.305988861708873e-14
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.05625,17.77777777777778,1.8528713083806624e-07,3.4331320854202676e-14
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.058333333333333334,17.142857142857142,1.8868687732639182e-07,3.560273767518483e-14
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.06041666666666667,16.551724137931036,1.9202639912958852e-07,3.6874137962676035e-14
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.0625,16.0,1.9530878255464058e-07,3.8145520542975876e-14
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.06458333333333334,15.483870967741934,1.9853685860704335e-07,3.9416884225553126e-14
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.06666666666666667,15.0,2.0171323171838933e-07,4.068822785027663e-14
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.06875,14.545454545454545,2.048403038370491e-07,4.195955007605459e-14
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.07083333333333333,14.117647058823529,2.079202964874552e-07,4.323084969143127e-14
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.07291666666666667,13.714285714285714,2.109552684443367e-07,4.4502125284422154e-14
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.07500000000000001,13.333333333333332,2.1394713270831013e-07,4.577337559410727e-14
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.07708333333333334,12.972972972972972,2.1689766983269425e-07,4.7044599178852443e-14
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.07916666666666666,12.631578947368421,2.1980854075424372e-07,4.831579458851002e-14
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.08125,12.307692307692307,2.2268129782687624e-07,4.9586960401861956e-14
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.08333333333333334,11.999999999999998,2.2551739431078408e-07,5.085809513672567e-14
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.08541666666666667,11.707317073170731,2.2831819303376388e-07,5.212919727020306e-14
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.0875,11.428571428571429,2.3108497409063638e-07,5.340026525047009e-14
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.08958333333333333,11.162790697674419,2.3381894170246534e-07,5.4671297498860884e-14
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.09166666666666667,10.909090909090908,2.3652123035424786e-07,5.5942292408287176e-14
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.09375,10.666666666666666,2.3919291029332733e-07,5.721324833459174e-14
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.09583333333333333,10.434782608695652,2.418349924576334e-07,5.848416357698362e-14
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.09791666666666667,10.212765957446809,2.4444843307818805e-07,5.975503643438139e-14
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.1,10.0,2.4703413778485415e-07,6.10258652311063e-14
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.10208333333333333,9.795918367346939,2.495929650790148e-07,6.22966482169343e-14
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.10416666666666667,9.6,2.521257295438534e-07,6.356738349802032e-14
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.10625000000000001,9.411764705882351,2.5463320552476945e-07,6.483806935581948e-14
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.10833333333333334,9.23076923076923,2.571161293239017e-07,6.610870395850534e-14
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.11041666666666666,9.056603773584905,2.5957520166502993e-07,6.737928531944095e-14
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.1125,8.88888888888889,2.620110908289135e-07,6.864981171735717e-14
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.11458333333333333,8.727272727272728,2.6442443349574855e-07,6.992028102954755e-14
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.11666666666666667,8.571428571428571,2.6681583819974185e-07,7.119069151423083e-14
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.11875000000000001,8.421052631578947,2.691858855620928e-07,7.246104098584812e-14
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.12083333333333333,8.275862068965518,2.715351315054593e-07,7.373132764168709e-14
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.12291666666666667,8.135593220338983,2.738641073598427e-07,7.500154930000345e-14
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.125,8.0,2.761733223522172e-07,7.627170397906167e-14
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.12708333333333333,7.868852459016394,2.7846326446912915e-07,7.754178965880416e-14
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.12916666666666665,7.741935483870969,2.807344013158941e-07,7.881180408219347e-14
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.13125,7.619047619047619,2.8298718214846197e-07,8.008174526032679e-14
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.13333333333333333,7.5,2.852220381695627e-07,8.135161105759948e-14
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.13541666666666669,7.384615384615383,2.8743938349525945e-07,8.262139918413483e-14
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.1375,7.2727272727272725,2.896396165900937e-07,8.389110749845647e-14
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.13958333333333334,7.164179104477612,2.918231208296195e-07,8.51607338507387e-14
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.14166666666666666,7.0588235294117645,2.939902651086611e-07,8.643027597866084e-14
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.14375,6.9565217391304355,2.961414046712955e-07,8.7699731560688e-14
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.14583333333333331,6.857142857142858,2.98276881967842e-07,8.896909831645794e-14
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.14791666666666667,6.76056338028169,3.0039702726683235e-07,9.023837399075002e-14
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.15000000000000002,6.666666666666666,3.0250215912252375e-07,9.150755627378868e-14
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.15208333333333335,6.575342465753424,3.045925849665287e-07,9.277664281659201e-14
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.15416666666666667,6.486486486486486,3.0666860165968375e-07,9.40456312439058e-14
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.15625,6.4,3.0873049600206606e-07,9.531451916168173e-14
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.15833333333333333,6.315789473684211,3.1077854520662357e-07,9.658330416074537e-14
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.16041666666666665,6.233766233766234,3.128130173441467e-07,9.785198381994944e-14
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.1625,6.153846153846153,3.1483417175824903e-07,9.912055570670265e-14
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.16458333333333333,6.075949367088608,3.1684225943989657e-07,1.0038901736697872e-13
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.16666666666666669,5.999999999999999,3.1883752339690453e-07,1.0165736632587164e-13
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.16875,5.925925925925926,3.208201990047311e-07,1.0292560008943527e-13
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.17083333333333334,5.853658536585366,3.2279051433683637e-07,1.0419371614583936e-13
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.17291666666666666,5.783132530120482,3.247486904763303e-07,1.0546171196609138e-13
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.175,5.714285714285714,3.2669494181034864e-07,1.0672958500446708e-13
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.17708333333333331,5.647058823529412,3.2862947630835854e-07,1.0799733269870599e-13
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.17916666666666664,5.58139534883721,3.305524957853991e-07,1.0926495246995627e-13
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.18125000000000002,5.517241379310344,3.324641961510937e-07,1.1053244172239292e-13
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.18333333333333335,5.454545454545454,3.343647676451341e-07,1.117997978423845e-13
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.18541666666666667,5.393258426966292,3.3625439506141483e-07,1.1306701819811804e-13
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.1875,5.333333333333333,3.381332579735838e-07,1.1433410014783016e-13
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.18958333333333333,5.274725274725275,3.400015309399405e-07,1.1560104104150334e-13
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.19166666666666665,5.217391304347826,3.418593836921909e-07,1.168678382184046e-13
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.19374999999999998,5.161290322580646,3.43706981316922e-07,1.1813448900599097e-13
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.19583333333333336,5.106382978723404,3.45544484426286e-07,1.1940099071742778e-13
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.19791666666666669,5.052631578947368,3.4737204931799177e-07,1.2066734064738132e-13
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.2,5.0,3.491898281246999e-07,1.2193353606575746e-13
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.20208333333333334,4.948453608247423,3.5099796895287945e-07,1.2319957420904653e-13
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.20416666666666666,4.8979591836734695,3.527966160494064e-07,1.2446545229591229e-13
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.20625,4.848484848484849,3.5458591004090787e-07,1.2573116759953882e-13
3,1,2.0,1.0,3.5,80.0,4.0,5.0,-1.75,0,The algorithm converged to the desired accuracy.,0.20833333333333331,4.800000000000001,3.56365987982808e-07,1.2699671739096287e-13
