D,scan,x,W,case,baseline_value,response_value,response_ratio,relative_to_visible,observable
4,z,2.825,0.1,III-b,-6.243482106227562e-12,-6.249785065023992e-12,1.0010095262049592,0.001009526204959199,O12^(2)
4,z,2.85,0.1,vis,-4.884887414988551e-12,-4.884887414988551e-12,1.0,0.0,O12^(2)
4,z,2.85,0.1,I,-4.884887414988551e-12,-4.884887414988551e-12,1.0,0.0,O12^(2)
4,z,2.85,0.1,II,-4.884887414988551e-12,-4.25751719649916e-12,0.871569154989243,-0.12843084501075697,O12^(2)
4,z,2.85,0.1,III-a,-4.884887414988551e-12,-4.884887414988551e-12,1.0,0.0,O12^(2)
4,z,2.85,0.1,III-b,-4.884887414988551e-12,-4.889818838489394e-12,1.0010095265421495,0.0010095265421494748,O12^(2)
4,z,2.875,0.1,vis,-3.726090018008839e-12,-3.726090018008839e-12,1.0,0.0,O12^(2)
4,z,2.875,0.1,I,-3.726090018008839e-12,-3.726090018008839e-12,1.0,0.0,O12^(2)
4,z,2.875,0.1,II,-3.726090018008839e-12,-3.247545128409817e-12,0.871569154989243,-0.12843084501075697,O12^(2)
4,z,2.875,0.1,III-a,-3.726090018008839e-12,-3.726090018008839e-12,1.0,0.0,O12^(2)
4,z,2.875,0.1,III-b,-3.726090018008839e-12,-3.729851605959954e-12,1.0010095268587003,0.0010095268587002604,O12^(2)
4,z,2.9000000000000004,0.1,vis,-2.7675805329211487e-12,-2.7675805329211487e-12,1.0,0.0,O12^(2)
4,z,2.9000000000000004,0.1,I,-2.7675805329211487e-12,-2.7675805329211487e-12,1.0,0.0,O12^(2)
4,z,2.9000000000000004,0.1,II,-2.7675805329211487e-12,-2.4121378264427644e-12,0.871569154989243,-0.12843084501075697,O12^(2)
4,z,2.9000000000000004,0.1,III-a,-2.7675805329211487e-12,-2.7675805329211487e-12,1.0,0.0,O12^(2)
4,z,2.9000000000000004,0.1,III-b,-2.7675805329211487e-12,-2.7703744806253288e-12,1.0010095271559203,0.0010095271559202867,O12^(2)
4,z,2.925,0.1,vis,-2.009849577358276e-12,-2.009849577358276e-12,1.0,0.0,O12^(2)
4,z,2.925,0.1,I,-2.009849577358276e-12,-2.009849577358276e-12,1.0,0.0,O12^(2)
4,z,2.925,0.1,II,-2.009849577358276e-12,-1.7517228977936397e-12,0.871569154989243,-0.12843084501075697,O12^(2)
4,z,2.925,0.1,III-a,-2.009849577358276e-12,-2.009849577358276e-12,1.0,0.0,O12^(2)
4,z,2.925,0.1,III-b,-2.009849577358276e-12,-2.011878575646768e-12,1.001009527434963,0.0010095274349630756,O12^(2)
4,z,2.95,0.1,vis,-1.4533877689529083e-12,-1.4533877689529083e-12,1.0,0.0,O12^(2)
4,z,2.95,0.1,I,-1.4533877689529083e-12,-1.4533877689529083e-12,1.0,0.0,O12^(2)
4,z,2.95,0.1,II,-1.4533877689529083e-12,-1.2667279496579875e-12,0.871569154989243,-0.12843084501075697,O12^(2)
4,z,2.95,0.1,III-a,-1.4533877689529083e-12,-1.4533877689529083e-12,1.0,0.0,O12^(2)
4,z,2.95,0.1,III-b,-1.4533877689529083e-12,-1.4548550041601182e-12,1.00100952769698,0.0010095276969799283,O12^(2)
4,z,2.975,0.1,vis,-1.098685725337819e-12,-1.098685725337819e-12,1.0,0.0,O12^(2)
4,z,2.975,0.1,I,-1.098685725337819e-12,-1.098685725337819e-12,1.0,0.0,O12^(2)
4,z,2.975,0.1,II,-1.098685725337819e-12,-9.575805892314265e-13,0.871569154989243,-0.12843084501075697,O12^(2)
4,z,2.975,0.1,III-a,-1.098685725337819e-12,-1.098685725337819e-12,1.0,0.0,O12^(2)
4,z,2.975,0.1,III-b,-1.098685725337819e-12,-1.0997948792781077e-12,1.0010095279429863,0.0010095279429862547,O12^(2)
4,z,3.0,0.1,vis,-9.462340641457645e-13,-9.462340641457645e-13,1.0,0.0,O12^(2)
4,z,3.0,0.1,I,-9.462340641457645e-13,-9.462340641457645e-13,1.0,0.0,O12^(2)
4,z,3.0,0.1,II,-9.462340641457645e-13,-8.247084237095611e-13,0.871569154989243,-0.12843084501075697,O12^(2)
4,z,3.0,0.1,III-a,-9.462340641457645e-13,-9.462340641457645e-13,1.0,0.0,O12^(2)
4,z,3.0,0.1,III-b,-9.462340641457645e-13,-9.471893140927132e-13,1.0010095281739948,0.0010095281739948003,O12^(2)
4,z,3.025,0.1,vis,-8.959178104679822e-13,-8.959178104679822e-13,1.0,0.0,O12^(2)
4,z,3.025,0.1,I,-8.959178104679822e-13,-8.959178104679822e-13,1.0,0.0,O12^(2)
4,z,3.025,0.1,II,-8.959178104679822e-13,-7.80854329009392e-13,0.871569154989243,-0.12843084501075697,O12^(2)
4,z,3.025,0.1,III-a,-8.959178104679822e-13,-8.959178104679822e-13,1.0,0.0,O12^(2)
4,z,3.025,0.1,III-b,-8.959178104679822e-13,-8.968222649335617e-13,1.001009528390899,0.0010095283908990726,O12^(2)
4,z,3.0500000000000003,0.1,vis,-8.472801324982371e-13,-8.472801324982371e-13,1.0,0.0,O12^(2)
4,z,3.0500000000000003,0.1,I,-8.472801324982371e-13,-8.472801324982371e-13,1.0,0.0,O12^(2)
4,z,3.0500000000000003,0.1,II,-8.472801324982371e-13,-7.384632291206624e-13,0.871569154989243,-0.12843084501075697,O12^(2)
4,z,3.0500000000000003,0.1,III-a,-8.472801324982371e-13,-8.472801324982371e-13,1.0,0.0,O12^(2)
4,z,3.0500000000000003,0.1,III-b,-8.472801324982371e-13,-8.481354860196227e-13,1.0010095285945908,0.0010095285945908028,O12^(2)
4,z,3.075,0.1,vis,-8.002988625230263e-13,-8.002988625230263e-13,1.0,0.0,O12^(2)
4,z,3.075,0.1,I,-8.002988625230263e-13,-8.002988625230263e-13,1.0,0.0,O12^(2)
4,z,3.075,0.1,II,-8.002988625230263e-13,-6.975158033480465e-13,0.871569154989243,-0.12843084501075697,O12^(2)
4,z,3.075,0.1,III-a,-8.002988625230263e-13,-8.002988625230263e-13,1.0,0.0,O12^(2)
4,z,3.075,0.1,III-b,-8.002988625230263e-13,-8.011067872620314e-13,1.0010095287858563,0.0010095287858562507,O12^(2)
4,z,3.1,0.1,vis,-7.549518328288438e-13,-7.549518328288438e-13,1.0,0.0,O12^(2)
4,z,3.1,0.1,I,-7.549518328288438e-13,-7.549518328288438e-13,1.0,0.0,O12^(2)
4,z,3.1,0.1,II,-7.549518328288438e-13,-6.579927309962157e-13,0.871569154989243,-0.12843084501075697,O12^(2)
4,z,3.1,0.1,III-a,-7.549518328288438e-13,-7.549518328288438e-13,1.0,0.0,O12^(2)
4,z,3.1,0.1,III-b,-7.549518328288438e-13,-7.557139785716268e-13,1.0010095289654801,0.001009528965480122,O12^(2)
4,z,3.125,0.1,vis,-7.112168757021848e-13,-7.112168757021848e-13,1.0,0.0,O12^(2)
4,z,3.125,0.1,I,-7.112168757021848e-13,-7.112168757021848e-13,1.0,0.0,O12^(2)
4,z,3.125,0.1,II,-7.112168757021848e-13,-6.198746913698428e-13,0.871569154989243,-0.12843084501075697,O12^(2)
4,z,3.125,0.1,III-a,-7.112168757021848e-13,-7.112168757021848e-13,1.0,0.0,O12^(2)
4,z,3.125,0.1,III-b,-7.112168757021848e-13,-7.119348698589087e-13,1.0010095291341548,0.0010095291341547519,O12^(2)
4,z,3.15,0.1,vis,-6.690718234295447e-13,-6.690718234295447e-13,1.0,0.0,O12^(2)
4,z,3.15,0.1,I,-6.690718234295447e-13,-6.690718234295447e-13,1.0,0.0,O12^(2)
4,z,3.15,0.1,II,-6.690718234295447e-13,-5.831423637736003e-13,0.871569154989243,-0.12843084501075697,O12^(2)
4,z,3.15,0.1,III-a,-6.690718234295447e-13,-6.690718234295447e-13,1.0,0.0,O12^(2)
4,z,3.15,0.1,III-b,-6.690718234295447e-13,-6.697472710341308e-13,1.0010095292925711,0.001009529292571143,O12^(2)
4,z,3.1750000000000003,0.1,vis,-6.284945082974176e-13,-6.284945082974176e-13,1.0,0.0,O12^(2)
4,z,3.1750000000000003,0.1,I,-6.284945082974176e-13,-6.284945082974176e-13,1.0,0.0,O12^(2)
4,z,3.1750000000000003,0.1,II,-6.284945082974176e-13,-5.4777642751216e-13,0.871569154989243,-0.12843084501075697,O12^(2)
4,z,3.1750000000000003,0.1,III-a,-6.284945082974176e-13,-6.284945082974176e-13,1.0,0.0,O12^(2)
4,z,3.1750000000000003,0.1,III-b,-6.284945082974176e-13,-6.291289920072633e-13,1.0010095294413384,0.0010095294413383638,O12^(2)
4,z,3.2,0.1,vis,-5.894627625923003e-13,-5.894627625923003e-13,1.0,0.0,O12^(2)
4,z,3.2,0.1,I,-5.894627625923003e-13,-5.894627625923003e-13,1.0,0.0,O12^(2)
4,z,3.2,0.1,II,-5.894627625923003e-13,-5.13757561890196e-13,0.871569154989243,-0.12843084501075697,O12^(2)
4,z,3.2,0.1,III-a,-5.894627625923003e-13,-5.894627625923003e-13,1.0,0.0,O12^(2)
4,z,3.2,0.1,III-b,-5.894627625923003e-13,-5.900578426880734e-13,1.0010095295810648,0.0010095295810648164,O12^(2)
4,z,3.225,0.1,vis,-5.51954418600687e-13,-5.51954418600687e-13,1.0,0.0,O12^(2)
4,z,3.225,0.1,I,-5.51954418600687e-13,-5.51954418600687e-13,1.0,0.0,O12^(2)
4,z,3.225,0.1,II,-5.51954418600687e-13,-4.810664462123797e-13,0.871569154989243,-0.12843084501075697,O12^(2)
4,z,3.225,0.1,III-a,-5.51954418600687e-13,-5.51954418600687e-13,1.0,0.0,O12^(2)
4,z,3.225,0.1,III-b,-5.51954418600687e-13,-5.525116329860926e-13,1.0010095297122872,0.0010095297122871827,O12^(2)
4,z,3.25,0.1,vis,-5.159473086090731e-13,-5.159473086090731e-13,1.0,0.0,O12^(2)
4,z,3.25,0.1,I,-5.159473086090731e-13,-5.159473086090731e-13,1.0,0.0,O12^(2)
4,z,3.25,0.1,II,-5.159473086090731e-13,-4.49683759783384e-13,0.871569154989243,-0.12843084501075697,O12^(2)
4,z,3.25,0.1,III-a,-5.159473086090731e-13,-5.159473086090731e-13,1.0,0.0,O12^(2)
4,z,3.25,0.1,III-b,-5.159473086090731e-13,-5.164681728106811e-13,1.0010095298355413,0.0010095298355412563,O12^(2)
4,z,3.275,0.1,vis,-4.814192649039535e-13,-4.814192649039535e-13,1.0,0.0,O12^(2)
4,z,3.275,0.1,I,-4.814192649039535e-13,-4.814192649039535e-13,1.0,0.0,O12^(2)
4,z,3.275,0.1,II,-4.814192649039535e-13,-4.195901819078813e-13,0.871569154989243,-0.12843084501075697,O12^(2)
4,z,3.275,0.1,III-a,-4.814192649039535e-13,-4.814192649039535e-13,1.0,0.0,O12^(2)
4,z,3.275,0.1,III-b,-4.814192649039535e-13,-4.819052720710066e-13,1.0010095299512993,0.001009529951299326,O12^(2)
4,z,3.3000000000000003,0.1,vis,-4.4834811977182284e-13,-4.4834811977182284e-13,1.0,0.0,O12^(2)
4,z,3.3000000000000003,0.1,I,-4.4834811977182284e-13,-4.4834811977182284e-13,1.0,0.0,O12^(2)
4,z,3.3000000000000003,0.1,II,-4.4834811977182284e-13,-3.9076639189054357e-13,0.871569154989243,-0.12843084501075697,O12^(2)
4,z,3.3000000000000003,0.1,III-a,-4.4834811977182284e-13,-4.4834811977182284e-13,1.0,0.0,O12^(2)
4,z,3.3000000000000003,0.1,III-b,-4.4834811977182284e-13,-4.4880074067609187e-13,1.0010095300600332,0.0010095300600332369,O12^(2)
4,z,3.325,0.1,vis,-4.1671170549917746e-13,-4.1671170549917746e-13,1.0,0.0,O12^(2)
4,z,3.325,0.1,I,-4.1671170549917746e-13,-4.1671170549917746e-13,1.0,0.0,O12^(2)
4,z,3.325,0.1,II,-4.1671170549917746e-13,-3.631930690360444e-13,0.871569154989243,-0.12843084501075697,O12^(2)
4,z,3.325,0.1,III-a,-4.1671170549917746e-13,-4.1671170549917746e-13,1.0,0.0,O12^(2)
4,z,3.325,0.1,III-b,-4.1671170549917746e-13,-4.1713238853480373e-13,1.0010095301621593,0.0010095301621593222,O12^(2)
4,z,3.35,0.1,vis,-3.86487854372512e-13,-3.86487854372512e-13,1.0,0.0,O12^(2)
4,z,3.35,0.1,I,-3.86487854372512e-13,-3.86487854372512e-13,1.0,0.0,O12^(2)
4,z,3.35,0.1,II,-3.86487854372512e-13,-3.368508926490559e-13,0.871569154989243,-0.12843084501075697,O12^(2)
4,z,3.35,0.1,III-a,-3.86487854372512e-13,-3.86487854372512e-13,1.0,0.0,O12^(2)
4,z,3.35,0.1,III-b,-3.86487854372512e-13,-3.868780255558864e-13,1.0010095302580928,0.0010095302580928056,O12^(2)
4,z,3.375,0.1,vis,-3.5765439867832145e-13,-3.5765439867832145e-13,1.0,0.0,O12^(2)
4,z,3.375,0.1,I,-3.5765439867832145e-13,-3.5765439867832145e-13,1.0,0.0,O12^(2)
4,z,3.375,0.1,II,-3.5765439867832145e-13,-3.1172054203425047e-13,0.871569154989243,-0.12843084501075697,O12^(2)
4,z,3.375,0.1,III-a,-3.5765439867832145e-13,-3.5765439867832145e-13,1.0,0.0,O12^(2)
4,z,3.375,0.1,III-b,-3.5765439867832145e-13,-3.580154616479546e-13,1.0010095303482005,0.0010095303482005047,O12^(2)
4,z,3.4000000000000004,0.1,vis,-3.301891707031004e-13,-3.301891707031004e-13,1.0,0.0,O12^(2)
4,z,3.4000000000000004,0.1,I,-3.301891707031004e-13,-3.301891707031004e-13,1.0,0.0,O12^(2)
4,z,3.4000000000000004,0.1,II,-3.301891707031004e-13,-2.877826964963001e-13,0.871569154989243,-0.12843084501075697,O12^(2)
4,z,3.4000000000000004,0.1,III-a,-3.301891707031004e-13,-3.301891707031004e-13,1.0,0.0,O12^(2)
4,z,3.4000000000000004,0.1,III-b,-3.301891707031004e-13,-3.3052250671952216e-13,1.0010095304328483,0.001009530432848349,O12^(2)
4,z,3.4250000000000003,0.1,vis,-3.040700027333451e-13,-3.040700027333451e-13,1.0,0.0,O12^(2)
4,z,3.4250000000000003,0.1,I,-3.040700027333451e-13,-3.040700027333451e-13,1.0,0.0,O12^(2)
4,z,3.4250000000000003,0.1,II,-3.040700027333451e-13,-2.650180353398784e-13,0.871569154989243,-0.12843084501075697,O12^(2)
4,z,3.4250000000000003,0.1,III-a,-3.040700027333451e-13,-3.040700027333451e-13,1.0,0.0,O12^(2)
4,z,3.4250000000000003,0.1,III-b,-3.040700027333451e-13,-3.0437697067899764e-13,1.0010095305123594,0.0010095305123594134,O12^(2)
4,z,3.45,0.1,vis,-2.792747270555502e-13,-2.792747270555502e-13,1.0,0.0,O12^(2)
4,z,3.45,0.1,I,-2.792747270555502e-13,-2.792747270555502e-13,1.0,0.0,O12^(2)
4,z,3.45,0.1,II,-2.792747270555502e-13,-2.434072378696574e-13,0.871569154989243,-0.12843084501075697,O12^(2)
4,z,3.45,0.1,III-a,-2.792747270555502e-13,-2.792747270555502e-13,1.0,0.0,O12^(2)
4,z,3.45,0.1,III-b,-2.792747270555502e-13,-2.795566634347045e-13,1.001009530587056,0.0010095305870561067,O12^(2)
4,z,3.475,0.1,vis,-2.5578117595621086e-13,-2.5578117595621086e-13,1.0,0.0,O12^(2)
4,z,3.475,0.1,I,-2.5578117595621086e-13,-2.5578117595621086e-13,1.0,0.0,O12^(2)
4,z,3.475,0.1,II,-2.5578117595621086e-13,-2.229309833903096e-13,0.871569154989243,-0.12843084501075697,O12^(2)
4,z,3.475,0.1,III-a,-2.5578117595621086e-13,-2.5578117595621086e-13,1.0,0.0,O12^(2)
4,z,3.475,0.1,III-b,-2.5578117595621086e-13,-2.5603939489487925e-13,1.001009530657223,0.00100953065722309,O12^(2)
4,z,3.5,0.1,vis,-2.3356718172182225e-13,-2.3356718172182225e-13,1.0,0.0,O12^(2)
4,z,3.5,0.1,I,-2.3356718172182225e-13,-2.3356718172182225e-13,1.0,0.0,O12^(2)
4,z,3.5,0.1,II,-2.3356718172182225e-13,-2.0356995120650758e-13,0.871569154989243,-0.12843084501075697,O12^(2)
4,z,3.5,0.1,III-a,-2.3356718172182225e-13,-2.3356718172182225e-13,1.0,0.0,O12^(2)
4,z,3.5,0.1,III-b,-2.3356718172182225e-13,-2.3380297496768864e-13,1.0010095307231441,0.0010095307231441364,O12^(2)
4,z,3.5250000000000004,0.1,vis,-2.1261057663887895e-13,-2.1261057663887895e-13,1.0,0.0,O12^(2)
4,z,3.5250000000000004,0.1,I,-2.1261057663887895e-13,-2.1261057663887895e-13,1.0,0.0,O12^(2)
4,z,3.5250000000000004,0.1,II,-2.1261057663887895e-13,-1.8530482062292341e-13,0.871569154989243,-0.12843084501075697,O12^(2)
4,z,3.5250000000000004,0.1,III-a,-2.1261057663887895e-13,-2.1261057663887895e-13,1.0,0.0,O12^(2)
4,z,3.5250000000000004,0.1,III-b,-2.1261057663887895e-13,-2.1282521356122747e-13,1.0010095307850704,0.0010095307850703783,O12^(2)
4,z,3.5500000000000003,0.1,vis,-1.9288919299387696e-13,-1.9288919299387696e-13,1.0,0.0,O12^(2)
4,z,3.5500000000000003,0.1,I,-1.9288919299387696e-13,-1.9288919299387696e-13,1.0,0.0,O12^(2)
4,z,3.5500000000000003,0.1,II,-1.9288919299387696e-13,-1.6811627094423035e-13,0.871569154989243,-0.12843084501075697,O12^(2)
4,z,3.5500000000000003,0.1,III-a,-1.9288919299387696e-13,-1.9288919299387696e-13,1.0,0.0,O12^(2)
4,z,3.5500000000000003,0.1,III-b,-1.9288919299387696e-13,-1.9308392058353432e-13,1.0010095308432523,0.001009530843252282,O12^(2)
4,z,3.575,0.1,vis,-1.7438086307331122e-13,-1.7438086307331122e-13,1.0,0.0,O12^(2)
4,z,3.575,0.1,I,-1.7438086307331122e-13,-1.7438086307331122e-13,1.0,0.0,O12^(2)
4,z,3.575,0.1,II,-1.7438086307331122e-13,-1.5198498147510076e-13,0.871569154989243,-0.12843084501075697,O12^(2)
4,z,3.575,0.1,III-a,-1.7438086307331122e-13,-1.7438086307331122e-13,1.0,0.0,O12^(2)
4,z,3.575,0.1,III-b,-1.7438086307331122e-13,-1.74556905942588e-13,1.0010095308979103,0.001009530897910338,O12^(2)
4,z,3.6,0.1,vis,-1.5706341916367633e-13,-1.5706341916367633e-13,1.0,0.0,O12^(2)
4,z,3.6,0.1,I,-1.5706341916367633e-13,-1.5706341916367633e-13,1.0,0.0,O12^(2)
4,z,3.6,0.1,II,-1.5706341916367633e-13,-1.3689163152020666e-13,0.871569154989243,-0.12843084501075697,O12^(2)
4,z,3.6,0.1,III-a,-1.5706341916367633e-13,-1.5706341916367633e-13,1.0,0.0,O12^(2)
4,z,3.6,0.1,III-b,-1.5706341916367633e-13,-1.5722197954631956e-13,1.0010095309492657,0.0010095309492657023,O12^(2)
4,z,3.625,0.1,vis,-1.40914693551468e-13,-1.40914693551468e-13,1.0,0.0,O12^(2)
4,z,3.625,0.1,I,-1.40914693551468e-13,-1.40914693551468e-13,1.0,0.0,O12^(2)
4,z,3.625,0.1,II,-1.40914693551468e-13,-1.228169003842211e-13,0.871569154989243,-0.12843084501075697,O12^(2)
4,z,3.625,0.1,III-a,-1.40914693551468e-13,-1.40914693551468e-13,1.0,0.0,O12^(2)
4,z,3.625,0.1,III-b,-1.40914693551468e-13,-1.4105695130261323e-13,1.0010095309975129,0.0010095309975128863,O12^(2)
4,z,3.6500000000000004,0.1,vis,-1.259125185231809e-13,-1.259125185231809e-13,1.0,0.0,O12^(2)
4,z,3.6500000000000004,0.1,I,-1.259125185231809e-13,-1.259125185231809e-13,1.0,0.0,O12^(2)
4,z,3.6500000000000004,0.1,II,-1.259125185231809e-13,-1.097414673718162e-13,0.871569154989243,-0.12843084501075697,O12^(2)
4,z,3.6500000000000004,0.1,III-a,-1.259125185231809e-13,-1.259125185231809e-13,1.0,0.0,O12^(2)
4,z,3.6500000000000004,0.1,III-b,-1.259125185231809e-13,-1.2603963111931304e-13,1.0010095310428464,0.001009531042846401,O12^(2)
4,z,3.6750000000000003,0.1,vis,-1.1203472636531075e-13,-1.1203472636531075e-13,1.0,0.0,O12^(2)
4,z,3.6750000000000003,0.1,I,-1.1203472636531075e-13,-1.1203472636531075e-13,1.0,0.0,O12^(2)
4,z,3.6750000000000003,0.1,II,-1.1203472636531075e-13,-9.764601178766496e-14,0.871569154989243,-0.12843084501075697,O12^(2)
4,z,3.6750000000000003,0.1,III-a,-1.1203472636531075e-13,-1.1203472636531075e-13,1.0,0.0,O12^(2)
4,z,3.6750000000000003,0.1,III-b,-1.1203472636531075e-13,-1.1214782890422509e-13,1.001009531085438,0.001009531085438109,O12^(2)
4,z,3.7,0.1,vis,-9.925914936435239e-14,-9.925914936435239e-14,1.0,0.0,O12^(2)
4,z,3.7,0.1,I,-9.925914936435239e-14,-9.925914936435239e-14,1.0,0.0,O12^(2)
4,z,3.7,0.1,II,-9.925914936435239e-14,-8.651121293643968e-14,0.871569154989243,-0.12843084501075697,O12^(2)
4,z,3.7,0.1,III-a,-9.925914936435239e-14,-9.925914936435239e-14,1.0,0.0,O12^(2)
4,z,3.7,0.1,III-b,-9.925914936435239e-14,-9.935935456512232e-14,1.0010095311254592,0.0010095311254592065,O12^(2)
4,z,3.725,0.1,vis,-8.756361980680081e-14,-8.756361980680081e-14,1.0,0.0,O12^(2)
4,z,3.725,0.1,I,-8.756361980680081e-14,-8.756361980680081e-14,1.0,0.0,O12^(2)
4,z,3.725,0.1,II,-8.756361980680081e-14,-7.631775012281273e-14,0.871569154989243,-0.12843084501075697,O12^(2)
4,z,3.725,0.1,III-a,-8.756361980680081e-14,-8.756361980680081e-14,1.0,0.0,O12^(2)
4,z,3.725,0.1,III-b,-8.756361980680081e-14,-8.765201800974623e-14,1.0010095311630614,0.0010095311630613502,O12^(2)
4,z,3.75,0.1,vis,-7.692596997915144e-14,-7.692596997915144e-14,1.0,0.0,O12^(2)
4,z,3.75,0.1,I,-7.692596997915144e-14,-7.692596997915144e-14,1.0,0.0,O12^(2)
4,z,3.75,0.1,II,-7.692596997915144e-14,-6.70463026514569e-14,0.871569154989243,-0.12843084501075697,O12^(2)
4,z,3.75,0.1,III-a,-7.692596997915144e-14,-7.692596997915144e-14,1.0,0.0,O12^(2)
4,z,3.75,0.1,III-b,-7.692596997915144e-14,-7.700362914581224e-14,1.0010095311983955,0.0010095311983955302,O12^(2)
4,z,3.7750000000000004,0.1,vis,-6.732403216789884e-14,-6.732403216789884e-14,1.0,0.0,O12^(2)
4,z,3.7750000000000004,0.1,I,-6.732403216789884e-14,-6.732403216789884e-14,1.0,0.0,O12^(2)
4,z,3.7750000000000004,0.1,II,-6.732403216789884e-14,-5.867754982704421e-14,0.871569154989243,-0.12843084501075697,O12^(2)
4,z,3.7750000000000004,0.1,III-a,-6.732403216789884e-14,-6.732403216789884e-14,1.0,0.0,O12^(2)
4,z,3.7750000000000004,0.1,III-b,-6.732403216789884e-14,-6.739199788100925e-14,1.0010095312315952,0.0010095312315951954,O12^(2)
4,z,3.8000000000000003,0.1,vis,-5.873563865953886e-14,-5.873563865953886e-14,1.0,0.0,O12^(2)
4,z,3.8000000000000003,0.1,I,-5.873563865953886e-14,-5.873563865953886e-14,1.0,0.0,O12^(2)
4,z,3.8000000000000003,0.1,II,-5.873563865953886e-14,-5.11921709542478e-14,0.871569154989243,-0.12843084501075697,O12^(2)
4,z,3.8000000000000003,0.1,III-a,-5.873563865953886e-14,-5.873563865953886e-14,1.0,0.0,O12^(2)
4,z,3.8000000000000003,0.1,III-b,-5.873563865953886e-14,-5.879493412300581e-14,1.0010095312627936,0.0010095312627935726,O12^(2)
4,z,3.825,0.1,vis,-5.113862174056627e-14,-5.113862174056627e-14,1.0,0.0,O12^(2)
4,z,3.825,0.1,I,-5.113862174056627e-14,-5.113862174056627e-14,1.0,0.0,O12^(2)
4,z,3.825,0.1,II,-5.113862174056627e-14,-4.457084533773988e-14,0.871569154989243,-0.12843084501075697,O12^(2)
4,z,3.825,0.1,III-a,-5.113862174056627e-14,-5.113862174056627e-14,1.0,0.0,O12^(2)
4,z,3.825,0.1,III-b,-5.113862174056627e-14,-5.1190247779448665e-14,1.0010095312921083,0.0010095312921083455,O12^(2)
4,z,3.85,0.1,vis,-4.4510813697476535e-14,-4.4510813697476535e-14,1.0,0.0,O12^(2)
4,z,3.85,0.1,I,-4.4510813697476535e-14,-4.4510813697476535e-14,1.0,0.0,O12^(2)
4,z,3.85,0.1,II,-4.4510813697476535e-14,-3.879425228219325e-14,0.871569154989243,-0.12843084501075697,O12^(2)
4,z,3.85,0.1,III-a,-4.4510813697476535e-14,-4.4510813697476535e-14,1.0,0.0,O12^(2)
4,z,3.85,0.1,III-b,-4.4510813697476535e-14,-4.455574875796756e-14,1.0010095313196572,0.0010095313196571976,O12^(2)
4,z,3.875,0.1,vis,-3.883004681676447e-14,-3.883004681676447e-14,1.0,0.0,O12^(2)
4,z,3.875,0.1,I,-3.883004681676447e-14,-3.883004681676447e-14,1.0,0.0,O12^(2)
4,z,3.875,0.1,II,-3.883004681676447e-14,-3.3843071092280154e-14,0.871569154989243,-0.12843084501075697,O12^(2)
4,z,3.875,0.1,III-a,-3.883004681676447e-14,-3.883004681676447e-14,1.0,0.0,O12^(2)
4,z,3.875,0.1,III-b,-3.883004681676447e-14,-3.8869246966174925e-14,1.0010095313455438,0.0010095313455438237,O12^(2)
4,z,3.9000000000000004,0.1,vis,-3.407415338492482e-14,-3.407415338492482e-14,1.0,0.0,O12^(2)
4,z,3.9000000000000004,0.1,I,-3.407415338492482e-14,-3.407415338492482e-14,1.0,0.0,O12^(2)
4,z,3.9000000000000004,0.1,II,-3.407415338492482e-14,-2.969798107267278e-14,0.871569154989243,-0.12843084501075697,O12^(2)
4,z,3.9000000000000004,0.1,III-a,-3.407415338492482e-14,-3.407415338492482e-14,1.0,0.0,O12^(2)
4,z,3.9000000000000004,0.1,III-b,-3.407415338492482e-14,-3.410855231166873e-14,1.001009531369872,0.0010095313698719188,O12^(2)
4,z,3.9250000000000003,0.1,vis,-3.0220965688453774e-14,-3.0220965688453774e-14,1.0,0.0,O12^(2)
4,z,3.9250000000000003,0.1,I,-3.0220965688453774e-14,-3.0220965688453774e-14,1.0,0.0,O12^(2)
4,z,3.9250000000000003,0.1,II,-3.0220965688453774e-14,-2.6339661528044563e-14,0.871569154989243,-0.12843084501075697,O12^(2)
4,z,3.9250000000000003,0.1,III-a,-3.0220965688453774e-14,-3.0220965688453774e-14,1.0,0.0,O12^(2)
4,z,3.9250000000000003,0.1,III-b,-3.0220965688453774e-14,-3.0251474702034965e-14,1.0010095313927327,0.0010095313927327432,O12^(2)
4,z,3.95,0.1,vis,-2.724831601384549e-14,-2.724831601384549e-14,1.0,0.0,O12^(2)
4,z,3.95,0.1,I,-2.724831601384549e-14,-2.724831601384549e-14,1.0,0.0,O12^(2)
4,z,3.95,0.1,II,-2.724831601384549e-14,-2.3748791763067173e-14,0.871569154989243,-0.12843084501075697,O12^(2)
4,z,3.95,0.1,III-a,-2.724831601384549e-14,-2.724831601384549e-14,1.0,0.0,O12^(2)
4,z,3.95,0.1,III-b,-2.724831601384549e-14,-2.7275824044846006e-14,1.001009531414218,0.0010095314142180012,O12^(2)
4,z,3.975,0.1,vis,-2.513403664759603e-14,-2.513403664759603e-14,1.0,0.0,O12^(2)
4,z,3.975,0.1,I,-2.513403664759603e-14,-2.513403664759603e-14,1.0,0.0,O12^(2)
4,z,3.975,0.1,II,-2.513403664759603e-14,-2.190605108241394e-14,0.871569154989243,-0.12843084501075697,O12^(2)
4,z,3.975,0.1,III-a,-2.513403664759603e-14,-2.513403664759603e-14,1.0,0.0,O12^(2)
4,z,3.975,0.1,III-b,-2.513403664759603e-14,-2.515941024766535e-14,1.0010095314344083,0.001009531434408295,O12^(2)
